product_EAN,product_brand,product_name,product_price,product_quantity_note,product_stock_amount,product_stock_status,product_store,product_url
8023678162575,Isola,Isola Bio Just Brown Rice Drank 1LT,"2,18",,50,True,de_online_drogist,https://www.deonlinedrogist.nl/drogist/isola-bio-just-brown-rice-drank-glutenvrij.htm
8023678161486,Isola,Isola Bio Rijstdrank Calcium 1LT,"1,91",,50,True,de_online_drogist,https://www.deonlinedrogist.nl/drogist/isola-bio-rijstdrank-calcium.htm
4016249118273,Allos,Allos Spread Spinazie Pijnboompit 135GR,"15,36","* Let op!, Dit product verkopen wij per 6 stuks. Geen losse verkoop mogelijk.                            ",30,True,de_online_drogist,https://www.deonlinedrogist.nl/drogist/allos-spread-spinazie-pijnboompit-broodbeleg.htm
4016249118297,Allos,Allos Spread Paprika Trio 135GR,"15,36","* Let op!, Dit product verkopen wij per 6 stuks. Geen losse verkoop mogelijk.                            ",36,True,de_online_drogist,https://www.deonlinedrogist.nl/drogist/allos-spread-paprika-trio-broodbeleg.htm
3380380072512,Le Pain des Fleurs,Le Pain des Fleurs Uien Crackers 150GR,"3,07",,50,True,de_online_drogist,https://www.deonlinedrogist.nl/drogist/le-pain-des-fleurs-uien-crackers-glutenvrij
3380380072413,Le Pain des Fleurs,Le Pain des Fleurs Vijgen Crackers 150GR,"3,86",,50,True,de_online_drogist,https://www.deonlinedrogist.nl/drogist/le-pain-des-fleurs-vijgen-crackers-glutenvrij
3380380079139,Le Pain des Fleurs,Le Pain des Fleurs Zwarte Rijst Crackers 150GR,"3,07",,50,True,de_online_drogist,https://www.deonlinedrogist.nl/drogist/le-pain-des-fleurs-zwarte-rijst-crackers.htm
3380380046940,Le Pain des Fleurs,Le Pain des Fleurs Boekweit Crackers Zonder Zout 150GR,"3,26",,50,True,de_online_drogist,https://www.deonlinedrogist.nl/le-pain-des-fleurs-boekweit-crackers-zonder-zout-p-25213.html
5411788033497,Lima,Lima Rijst Rond 1KG,"3,90",,50,True,de_online_drogist,https://www.deonlinedrogist.nl/lima-rijst-rond-1000gr-p-25366.html
